Memory,Company,sold
0.24853228962818005,0.05555555555555555,1
0.49902152641878667,0.05555555555555555,1
0.49902152641878667,0.38888888888888884,1
1.0,0.05555555555555555,1
0.49902152641878667,0.05555555555555555,1
0.9765166340508806,0.0,1
0.49902152641878667,0.05555555555555555,1
0.49902152641878667,0.05555555555555555,0
1.0,0.1111111111111111,1
0.49902152641878667,0.0,0
0.9765166340508806,0.38888888888888884,1
0.9765166340508806,0.38888888888888884,0
0.49902152641878667,0.05555555555555555,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.05555555555555555,1
0.49902152641878667,0.05555555555555555,1
0.49902152641878667,0.2222222222222222,0
1.0,0.05555555555555555,1
0.0,0.5555555555555556,1
0.24853228962818005,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,1
0.9765166340508806,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.38888888888888884,0
0.0,0.2222222222222222,1
0.49902152641878667,0.05555555555555555,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,1
0.0,0.38888888888888884,0
0.49902152641878667,0.16666666666666666,1
0.49902152641878667,0.1111111111111111,1
0.9765166340508806,0.38888888888888884,1
1.0,0.2222222222222222,0
0.49902152641878667,0.05555555555555555,0
0.49902152641878667,0.5555555555555556,0
0.0,0.0,1
0.49902152641878667,0.2222222222222222,1
0.0,0.38888888888888884,1
0.49902152641878667,0.38888888888888884,0
0.0,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,0
0.0,0.1111111111111111,0
0.49902152641878667,0.0,0
0.0,0.2222222222222222,1
0.49902152641878667,0.05555555555555555,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,0
0.0,0.1111111111111111,0
0.49902152641878667,0.0,0
0.49902152641878667,0.38888888888888884,1
1.0,0.38888888888888884,0
0.0,0.0,1
0.49902152641878667,0.2222222222222222,1
0.24853228962818005,0.38888888888888884,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.38888888888888884,0
1.0,0.1111111111111111,0
0.9765166340508806,0.38888888888888884,0
0.0606653620352251,0.38888888888888884,1
0.0,0.5555555555555556,0
0.0,0.1111111111111111,0
0.24853228962818005,0.7222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.611111111111111,0
0.0,0.0,1
0.0,0.1111111111111111,1
0.0019569471624266144,0.5555555555555556,1
0.49902152641878667,0.2222222222222222,1
0.0,0.0,1
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,0
1.0,0.05555555555555555,1
0.49902152641878667,0.38888888888888884,0
0.24853228962818005,0.5555555555555556,1
0.0,0.0,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,0
0.0,0.1111111111111111,1
0.0,0.0,0
1.0,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.0,0
0.0,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.38888888888888884,1
0.9765166340508806,0.38888888888888884,1
0.0,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.7222222222222222,0
0.49902152641878667,0.38888888888888884,0
0.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,0
0.9765166340508806,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,1
1.0,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,1
0.0,0.1111111111111111,0
0.49902152641878667,0.1111111111111111,0
0.0,0.0,1
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.5555555555555556,1
1.0,0.38888888888888884,0
0.49902152641878667,0.0,1
0.0,0.38888888888888884,0
0.1232876712328767,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,0
0.0,0.2222222222222222,0
0.0,0.2222222222222222,0
0.49902152641878667,0.0,0
0.49902152641878667,0.0,1
0.0,0.38888888888888884,0
0.49902152641878667,0.38888888888888884,1
0.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.0,0.5555555555555556,0
0.49902152641878667,0.38888888888888884,1
0.0,0.0,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,0
0.9765166340508806,0.8888888888888888,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.1111111111111111,0
1.0,0.38888888888888884,0
0.0,0.1111111111111111,1
0.0,0.0,1
1.0,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,0
0.24853228962818005,0.5555555555555556,1
0.49902152641878667,0.611111111111111,1
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,1
0.9765166340508806,0.8888888888888888,1
0.0,0.1111111111111111,0
0.49902152641878667,0.0,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,0
0.0,0.0,1
0.49902152641878667,0.611111111111111,1
0.0,0.0,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.0,1
0.9765166340508806,0.38888888888888884,0
0.49902152641878667,0.4444444444444444,1
0.0019569471624266144,0.38888888888888884,0
0.9765166340508806,0.5555555555555556,1
0.9765166340508806,0.8888888888888888,1
0.49902152641878667,0.38888888888888884,1
0.0,0.2222222222222222,0
0.24853228962818005,0.0,0
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
1.0,0.5555555555555556,0
0.24853228962818005,0.8888888888888888,1
0.49902152641878667,1.0,0
1.0,0.2222222222222222,0
1.0,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.0,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.9444444444444444,1
0.49902152641878667,1.0,1
0.49902152641878667,0.5555555555555556,0
0.0,0.2222222222222222,0
0.0,0.38888888888888884,1
0.0,0.7777777777777777,0
1.0,0.38888888888888884,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,1
0.24853228962818005,0.5555555555555556,1
0.0,0.0,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.2222222222222222,0
1.0,0.5555555555555556,1
0.0,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.0,0.0,1
0.49902152641878667,0.1111111111111111,0
0.9765166340508806,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
1.0,0.4444444444444444,1
0.49902152641878667,0.2222222222222222,1
0.0,0.5555555555555556,1
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,1
1.0,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.8888888888888888,0
0.0,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.0,1
0.0,0.2222222222222222,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.1111111111111111,0
0.0,0.38888888888888884,1
0.0,0.1111111111111111,1
0.9765166340508806,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.0,0
0.49902152641878667,0.2222222222222222,1
0.0,0.0,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.0,0
0.24853228962818005,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,0
0.0,0.38888888888888884,1
0.49902152641878667,0.1111111111111111,0
0.9765166340508806,0.38888888888888884,1
1.0,0.05555555555555555,0
0.0,0.2222222222222222,1
0.49902152641878667,0.1111111111111111,1
0.0,0.1111111111111111,1
1.0,0.5555555555555556,1
0.49902152641878667,0.0,1
0.49902152641878667,0.2222222222222222,1
0.24853228962818005,0.38888888888888884,1
0.0,0.38888888888888884,1
0.49902152641878667,0.611111111111111,0
1.0,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,1
0.9765166340508806,0.38888888888888884,0
0.0,0.2222222222222222,0
0.0,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.1111111111111111,0
0.0,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,0
1.0,0.05555555555555555,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,1
1.0,0.5555555555555556,0
0.9765166340508806,0.8888888888888888,1
0.0,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.0,0.0,0
0.0,0.5555555555555556,1
0.0019569471624266144,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,1
0.0,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.0,0
0.0,0.0,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.5555555555555556,1
0.0,0.5555555555555556,0
0.029354207436399216,0.0,1
0.0,0.1111111111111111,1
0.0,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,0
0.0,0.5555555555555556,0
0.49902152641878667,0.0,1
0.49902152641878667,0.2222222222222222,0
0.0,0.5555555555555556,1
1.0,0.1111111111111111,0
0.24853228962818005,0.1111111111111111,1
0.49902152641878667,0.1111111111111111,1
0.0,0.5555555555555556,1
0.0019569471624266144,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,0
0.0,0.5555555555555556,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.8888888888888888,1
0.49902152641878667,0.5555555555555556,1
0.0,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
0.0,0.2222222222222222,0
0.49902152641878667,0.611111111111111,1
0.49902152641878667,0.0,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,0
0.0,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.0,0
0.49902152641878667,0.38888888888888884,1
0.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.0,0.38888888888888884,1
0.49902152641878667,0.0,1
0.49902152641878667,0.5555555555555556,0
0.0,0.0,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.38888888888888884,1
0.0,0.2222222222222222,1
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.8888888888888888,1
0.49902152641878667,0.1111111111111111,1
0.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.38888888888888884,1
0.0,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,0
0.9765166340508806,0.2222222222222222,0
0.0019569471624266144,0.5555555555555556,1
0.0,0.38888888888888884,1
1.0,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.1111111111111111,0
0.0,0.2222222222222222,1
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.38888888888888884,0
1.0,0.8888888888888888,1
0.49902152641878667,0.2222222222222222,1
0.0,0.5555555555555556,1
0.0,0.2222222222222222,0
0.0019569471624266144,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,0
0.9765166340508806,0.38888888888888884,1
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.5555555555555556,0
0.0,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,0
0.0019569471624266144,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.1111111111111111,1
0.24853228962818005,0.0,0
0.49902152641878667,0.1111111111111111,1
0.24853228962818005,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.38888888888888884,1
0.24853228962818005,0.5555555555555556,1
0.9765166340508806,0.2222222222222222,0
0.49902152641878667,0.1111111111111111,0
0.0,0.0,1
0.49902152641878667,0.38888888888888884,0
0.24853228962818005,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.5555555555555556,0
1.0,0.1111111111111111,1
1.0,0.5555555555555556,0
0.24853228962818005,0.5555555555555556,0
0.9765166340508806,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,1
1.0,0.5555555555555556,1
0.0,0.1111111111111111,1
0.49902152641878667,0.1111111111111111,0
0.0,0.0,1
0.49902152641878667,0.611111111111111,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,0
0.0,0.5555555555555556,0
0.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.0,1
0.49902152641878667,0.611111111111111,0
1.0,0.1111111111111111,1
1.0,0.8888888888888888,0
1.0,0.2222222222222222,0
0.9765166340508806,0.5555555555555556,0
0.49902152641878667,0.5555555555555556,0
1.0,0.5555555555555556,0
1.0,0.5555555555555556,0
0.0,0.38888888888888884,0
0.49902152641878667,0.0,0
0.49902152641878667,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,1
0.24853228962818005,0.2222222222222222,1
0.49902152641878667,0.38888888888888884,0
0.0,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,1
1.0,0.5555555555555556,1
0.49902152641878667,0.16666666666666666,0
0.49902152641878667,0.38888888888888884,0
0.0,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,0
0.0606653620352251,0.6666666666666666,0
0.49902152641878667,0.8333333333333333,0
0.49902152641878667,0.5555555555555556,0
0.24853228962818005,0.5555555555555556,0
1.0,0.5555555555555556,0
1.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.9765166340508806,0.38888888888888884,0
1.0,0.3333333333333333,1
1.0,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,1
0.0,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,0
0.24853228962818005,0.5555555555555556,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,0
0.9765166340508806,0.0,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.611111111111111,0
1.0,0.7222222222222222,1
0.24853228962818005,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,0
1.0,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,0
0.9765166340508806,0.2222222222222222,0
0.0,0.2222222222222222,0
0.24853228962818005,0.7222222222222222,1
0.49902152641878667,0.7222222222222222,0
0.49902152641878667,0.38888888888888884,1
0.0,0.0,0
0.24853228962818005,0.0,0
0.0,0.1111111111111111,0
1.0,0.5555555555555556,0
0.49902152641878667,0.5555555555555556,1
0.9765166340508806,0.1111111111111111,0
0.9765166340508806,0.0,0
0.0019569471624266144,0.2222222222222222,0
0.0,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,0
1.0,0.38888888888888884,1
0.9765166340508806,0.38888888888888884,1
0.24853228962818005,0.3333333333333333,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.1111111111111111,1
0.24853228962818005,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.35029354207436403,0.5555555555555556,0
0.49902152641878667,0.8888888888888888,0
1.0,0.2222222222222222,0
0.0,0.2222222222222222,1
0.24853228962818005,0.38888888888888884,0
0.49902152641878667,0.16666666666666666,1
0.24853228962818005,0.5555555555555556,0
0.49902152641878667,0.5555555555555556,1
1.0,0.2222222222222222,1
1.0,0.2222222222222222,0
1.0,0.5555555555555556,0
1.0,0.1111111111111111,0
0.49902152641878667,0.5555555555555556,1
1.0,0.8888888888888888,1
0.49902152641878667,0.1111111111111111,1
0.0,0.0,0
0.49902152641878667,0.1111111111111111,1
0.35029354207436403,0.5555555555555556,0
0.49902152641878667,0.5555555555555556,1
0.0,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
0.9765166340508806,0.5555555555555556,0
0.029354207436399216,0.5555555555555556,0
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.0,0.0,1
1.0,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
0.24853228962818005,0.2222222222222222,0
0.9765166340508806,0.0,0
0.0,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,1.0,1
0.49902152641878667,0.1111111111111111,0
0.0,0.38888888888888884,1
1.0,0.1111111111111111,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,1
0.24853228962818005,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,1
0.0,0.5555555555555556,0
0.0019569471624266144,0.5555555555555556,1
0.9765166340508806,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,1
0.9765166340508806,0.8888888888888888,1
0.49902152641878667,0.1111111111111111,0
0.0606653620352251,0.6666666666666666,0
0.49902152641878667,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,1
0.0,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.2222222222222222,0
0.24853228962818005,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,1
0.0,0.0,1
0.9765166340508806,0.1111111111111111,1
0.24853228962818005,0.38888888888888884,1
0.9765166340508806,0.5555555555555556,0
0.0,0.5555555555555556,0
0.9765166340508806,0.38888888888888884,1
1.0,0.5555555555555556,1
0.24853228962818005,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,1
0.0,0.38888888888888884,1
0.0,0.38888888888888884,0
0.9765166340508806,0.1111111111111111,0
0.49902152641878667,0.6666666666666666,1
0.49902152641878667,0.5555555555555556,0
0.24853228962818005,0.38888888888888884,0
0.0,0.2222222222222222,0
0.49902152641878667,0.0,0
0.24853228962818005,0.5555555555555556,1
1.0,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.1111111111111111,0
0.24853228962818005,0.2222222222222222,1
0.9765166340508806,0.2222222222222222,1
0.9765166340508806,0.5555555555555556,0
0.9765166340508806,0.5555555555555556,0
0.9765166340508806,0.38888888888888884,1
0.0019569471624266144,0.38888888888888884,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,1
0.9765166340508806,0.5555555555555556,1
0.0606653620352251,0.6666666666666666,1
1.0,0.8888888888888888,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.2222222222222222,1
0.0606653620352251,0.6666666666666666,1
0.9765166340508806,0.2222222222222222,1
0.24853228962818005,0.38888888888888884,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.38888888888888884,1
0.49902152641878667,0.5555555555555556,0
0.0,0.5555555555555556,1
0.49902152641878667,0.1111111111111111,1
0.0,0.1111111111111111,1
1.0,0.5555555555555556,0
0.24853228962818005,0.2222222222222222,0
0.49902152641878667,0.8333333333333333,0
0.9765166340508806,0.5555555555555556,0
0.0,0.5555555555555556,0
1.0,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.38888888888888884,1
0.9765166340508806,0.38888888888888884,0
0.49902152641878667,0.0,1
0.49902152641878667,0.611111111111111,0
0.0,0.2222222222222222,1
0.49902152641878667,0.611111111111111,0
0.49902152641878667,0.8888888888888888,1
0.0,0.5555555555555556,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.0,0
0.0,0.5555555555555556,0
0.0,0.2222222222222222,0
0.0,0.2222222222222222,1
0.0,0.2222222222222222,1
0.9765166340508806,0.2222222222222222,0
0.49902152641878667,0.1111111111111111,1
1.0,0.38888888888888884,0
0.49902152641878667,0.611111111111111,1
0.49902152641878667,0.0,0
0.49902152641878667,0.38888888888888884,0
0.49902152641878667,0.5555555555555556,1
0.0,0.2222222222222222,0
0.49902152641878667,0.2777777777777778,0
0.9765166340508806,0.38888888888888884,0
0.49902152641878667,0.6666666666666666,1
0.24853228962818005,0.5555555555555556,0
0.0,0.1111111111111111,1
1.0,0.1111111111111111,0
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,0
0.0,0.5555555555555556,0
0.0,0.1111111111111111,1
0.0,0.1111111111111111,1
0.49902152641878667,0.2222222222222222,1
0.49902152641878667,0.5555555555555556,0
0.49902152641878667,0.5555555555555556,0
0.0,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,1
0.0,0.38888888888888884,0
1.0,0.5555555555555556,1
0.0,0.1111111111111111,0
0.9765166340508806,0.0,0
0.49902152641878667,0.5555555555555556,1
0.49902152641878667,0.0,1
0.49902152641878667,0.7777777777777777,1
0.49902152641878667,0.8888888888888888,1
0.49902152641878667,0.5555555555555556,1
1.0,0.1111111111111111,1
0.0,0.0,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.611111111111111,0
0.9765166340508806,0.38888888888888884,0
0.9765166340508806,0.8888888888888888,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.2222222222222222,0
0.49902152641878667,0.5555555555555556,1
